Filter_Return;Filter Central;Ship Mode;Customer ID;Segment;Region;Row ID;Product Name;Quantity;Discount;Profit;Returned;Person
;True;Second Class;CW-11905;Home Office;Central;489;Square Credit Card Reader;1,0;0,2;0,5994;;Kelly Williams
;True;Second Class;CW-11905;Home Office;Central;490;Logitech M510 Wireless Mouse;2,0;0,2;10,3974;;Kelly Williams
;True;Second Class;CW-11905;Home Office;Central;491;Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener;2,0;0,2;6,1572;;Kelly Williams
;True;Second Class;GA-14515;Consumer;Central;9833;Xerox 1949;1,0;0,2;1,4442;;Kelly Williams
;True;Standard Class;MV-18190;Consumer;Central;6388;Xerox 1972;2,0;0,0;4,752;;Kelly Williams
;True;Standard Class;MV-18190;Consumer;Central;6389;Space Solutions HD Industrial Steel Shelving.;2,0;0,0;6,8982;;Kelly Williams
;True;Second Class;SV-20365;Consumer;Central;5076;Bush Advantage Collection Round Conference Table;5,0;0,3;-95,67;;Kelly Williams
;True;Second Class;SV-20365;Consumer;Central;5077;Personal Folder Holder, Ebony;5,0;0,2;5,605;;Kelly Williams
;True;Second Class;SV-20365;Consumer;Central;5078;Riverside Furniture Stanwyck Manor Table Series;2,0;0,3;-131,951;;Kelly Williams
;True;Standard Class;MS-17830;Consumer;Central;593;Newell 312;2,0;0,2;1,168;;Kelly Williams
;True;Standard Class;MS-17830;Consumer;Central;594;Memorex Micro Travel Drive 8 GB;3,0;0,2;9,75;;Kelly Williams
;True;Standard Class;SC-20575;Consumer;Central;2496;Global Geo Office Task Chair, Gray;8,0;0,0;32,392;;Kelly Williams
;True;Second Class;LS-16975;Home Office;Central;6554;Logitech Wireless Performance Mouse MX for PC and Mac;4,0;0,2;71,9928;;Kelly Williams
;True;Second Class;LS-16975;Home Office;Central;6555;24 Capacity Maxi Data Binder Racks, Pearl;3,0;0,2;31,5825;;Kelly Williams
;True;Second Class;LS-16975;Home Office;Central;6556;Wirebound Voice Message Log Book;1,0;0,2;1,2376;;Kelly Williams
;True;Second Class;LS-16975;Home Office;Central;6557;Satellite Sectional Post Binders;1,0;0,8;-14,7594;;Kelly Williams
;True;Second Class;LS-16975;Home Office;Central;6558;Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White;1,0;0,2;7,9378;;Kelly Williams
;True;Standard Class;MG-18145;Consumer;Central;7306;Bush Advantage Collection Racetrack Conference Table;3,0;0,3;-152,7156;;Kelly Williams
;True;First Class;KH-16510;Consumer;Central;3295;GBC Durable Plastic Covers;8,0;0,8;-52,632;;Kelly Williams
;True;Second Class;GM-14455;Home Office;Central;4862;Jawbone JAMBOX Wireless Bluetooth Speaker;6,0;0,2;265,4232;;Kelly Williams
;True;Standard Class;RM-19375;Consumer;Central;1759;Logitech ClearChat Comfort/USB Headset H390;2,0;0,2;7,6154;;Kelly Williams
;True;Standard Class;BT-11440;Consumer;Central;9628;UniKeep View Case Binders;3,0;0,0;6,7482;;Kelly Williams
;True;Standard Class;BM-11140;Consumer;Central;165;BIC Brite Liner Highlighters;3,0;0,2;2,7324;;Kelly Williams
;True;Standard Class;BM-11140;Consumer;Central;166;Lexmark MX611dhe Monochrome Laser Printer;8,0;0,4;-1359,992;;Kelly Williams
;True;Standard Class;BM-11140;Consumer;Central;167;Space Solutions HD Industrial Steel Shelving.;3,0;0,2;-58,6347;;Kelly Williams
;True;Standard Class;BM-11140;Consumer;Central;168;SAFCO Arco Folding Chair;9,0;0,3;-24,858;;Kelly Williams
;True;Standard Class;BM-11140;Consumer;Central;169;Sanford Liquid Accent Highlighters;6,0;0,2;6,8136;;Kelly Williams
;True;Standard Class;BM-11140;Consumer;Central;170;Kensington 7 Outlet MasterPiece Power Center;5,0;0,8;-453,849;;Kelly Williams
;True;Standard Class;BM-11140;Consumer;Central;171;JBL Micro Wireless Portable Bluetooth Speaker;3,0;0,2;8,9985;;Kelly Williams
;True;Standard Class;MC-17425;Corporate;Central;8553;Brother DCP1000 Digital 3 in 1 Multifunction Machine;3,0;0,2;134,9955;;Kelly Williams
;True;Standard Class;SR-20425;Home Office;Central;5221;Hon Metal Bookcases, Gray;3,0;0,0;57,4938;;Kelly Williams
;True;First Class;BD-11500;Consumer;Central;541;Enermax Aurora Lite Keyboard;6,0;0,0;206,316;;Kelly Williams
;True;Second Class;JC-16105;Corporate;Central;8844;Fellowes Desktop Hanging File Manager;5,0;0,0;16,7875;;Kelly Williams
;True;Second Class;RB-19795;Home Office;Central;6323;Security-Tint Envelopes;2,0;0,0;7,4872;;Kelly Williams
;True;Standard Class;SF-20200;Consumer;Central;3213;Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector;11,0;0,0;58,0272;;Kelly Williams
;True;Standard Class;NP-18700;Consumer;Central;6915;Economy Rollaway Files;1,0;0,2;9,912;;Kelly Williams
;True;Standard Class;NP-18700;Consumer;Central;6916;Recycled Easel Ring Binders;6,0;0,8;-31,332;;Kelly Williams
;True;Standard Class;NP-18700;Consumer;Central;6917;White Computer Printout Paper by Universal;4,0;0,2;44,9616;;Kelly Williams
;True;Standard Class;KM-16375;Home Office;Central;3076;Letter Size Cart;3,0;0,2;38,5722;;Kelly Williams
;True;Standard Class;KM-16375;Home Office;Central;3077;Westinghouse Clip-On Gooseneck Lamps;5,0;0,6;-14,229;;Kelly Williams
;True;Standard Class;KM-16375;Home Office;Central;3078;HON 5400 Series Task Chairs for Big and Tall;2,0;0,3;-140,196;;Kelly Williams
;True;Standard Class;MM-18055;Consumer;Central;6740;SAFCO Mobile Desk Side File, Wire Frame;3,0;0,2;7,6968;;Kelly Williams
;True;Standard Class;MM-18055;Consumer;Central;6741;Global Commerce Series Low-Back Swivel/Tilt Chairs;2,0;0,3;-5,1396;;Kelly Williams
;True;Standard Class;MM-18055;Consumer;Central;6742;DIXON Ticonderoga Erasable Checking Pencils;3,0;0,2;3,1806;;Kelly Williams
;True;Second Class;HK-14890;Corporate;Central;9697;Dot Matrix Printer Tape Reel Labels, White, 5000/Box;5,0;0,0;240,8595;;Kelly Williams
;True;Standard Class;MS-17365;Consumer;Central;898;Alphabetical Labels for Top Tab Filing;7,0;0,0;51,8;;Kelly Williams
;True;Standard Class;SS-20410;Consumer;Central;5751;Chromcraft Rectangular Conference Tables;3,0;0,5;-184,8366;;Kelly Williams
;True;Standard Class;MP-17470;Home Office;Central;2093;Global Super Steno Chair;5,0;0,0;81,583;;Kelly Williams
;True;Standard Class;KT-16465;Consumer;Central;5290;"Geographics Note Cards, Blank, White, 8 1/2"" x 11""";2,0;0,2;6,2664;;Kelly Williams
;True;Standard Class;KT-16465;Consumer;Central;5291;SAFCO Arco Folding Chair;5,0;0,3;-13,81;;Kelly Williams
;True;Standard Class;KT-16465;Consumer;Central;5292;Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate;6,0;0,2;61,4628;;Kelly Williams
;True;Second Class;PO-18865;Consumer;Central;47;Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black;4,0;0,0;8,4784;;Kelly Williams
;True;Standard Class;SG-20605;Consumer;Central;9887;Alliance Big Bands Rubber Bands, 12/Pack;3,0;0,0;0,0;;Kelly Williams
;True;Standard Class;PA-19060;Home Office;Central;3006;Surelock Post Binders;3,0;0,0;45,84;;Kelly Williams
;True;Standard Class;PO-18850;Consumer;Central;6228;Logitech B530 USB Headset - headset - Full size, Binaural;3,0;0,2;7,7679;;Kelly Williams
True;True;Standard Class;JD-16015;Consumer;Central;1973;Avery Heavy-Duty EZD View Binder with Locking Rings;4,0;0,8;-8,6768;Yes;Kelly Williams
True;True;Standard Class;JD-16015;Consumer;Central;1974;Assorted Color Push Pins;2,0;0,2;0,4706;Yes;Kelly Williams
True;True;Standard Class;JD-16015;Consumer;Central;1975;Belkin Standard 104 key USB Keyboard;3,0;0,2;-2,1885;Yes;Kelly Williams
;True;Second Class;RD-19900;Consumer;Central;9507;Stanley Contemporary Battery Pencil Sharpeners;2,0;0,0;7,476;;Kelly Williams
;True;Second Class;RD-19900;Consumer;Central;9508;Fellowes Twister Kit, Gray/Clear, 3/pkg;5,0;0,0;18,09;;Kelly Williams
;True;Second Class;RD-19900;Consumer;Central;9509;Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set;3,0;0,0;4,5837;;Kelly Williams
;True;Second Class;RD-19900;Consumer;Central;9510;Space Solutions HD Industrial Steel Shelving.;6,0;0,0;20,6946;;Kelly Williams
;True;Standard Class;RH-19510;Home Office;Central;3781;Jawbone MINI JAMBOX Wireless Bluetooth Speaker;2,0;0,0;10,9584;;Kelly Williams
;True;Standard Class;MW-18220;Consumer;Central;9648;Recycled Steel Personal File for Standard File Folders;4,0;0,0;57,5016;;Kelly Williams
;True;Standard Class;MW-18220;Consumer;Central;9649;Jabra SPEAK 410;3,0;0,0;78,9516;;Kelly Williams
;True;First Class;JG-15805;Corporate;Central;3879;Tenex File Box, Personal Filing Tote with Lid, Black;4,0;0,2;3,7224;;Kelly Williams
;True;First Class;JG-15805;Corporate;Central;3880;Adjustable Personal File Tote;4,0;0,2;3,9072;;Kelly Williams
;True;Same Day;RF-19840;Consumer;Central;1863;Personal Filing Tote with Lid, Black/Gray;4,0;0,2;4,9632;;Kelly Williams
;True;Standard Class;SC-20695;Corporate;Central;4886;Xerox 1929;5,0;0,0;52,532;;Kelly Williams
;True;First Class;CM-11815;Corporate;Central;3261;Xerox 221;4,0;0,2;7,2576;;Kelly Williams
;True;Second Class;CV-12295;Consumer;Central;5029;Logitech Wireless Performance Mouse MX for PC and Mac;3,0;0,2;53,9946;;Kelly Williams
;True;Standard Class;VT-21700;Home Office;Central;6473;Round Specialty Laser Printer Labels;10,0;0,2;33,831;;Kelly Williams
;True;Standard Class;VW-21775;Corporate;Central;9429;Hon Multipurpose Stacking Arm Chairs;8,0;0,3;-69,312;;Kelly Williams
;True;First Class;RB-19465;Home Office;Central;9406;Hewlett-Packard Deskjet 6540 Color Inkjet Printer;2,0;0,3;156,047;;Kelly Williams
;True;First Class;RB-19465;Home Office;Central;9407;Xerox 1963;2,0;0,2;2,64;;Kelly Williams
;True;Standard Class;AB-10015;Consumer;Central;8223;Akro Stacking Bins;2,0;0,2;-2,5248;;Kelly Williams
;True;Second Class;BP-11290;Consumer;Central;1351;Global High-Back Leather Tilter, Burgundy;3,0;0,3;-70,1043;;Kelly Williams
;True;Standard Class;DL-13315;Consumer;Central;9516;Staples in misc. colors;14,0;0,2;8,8088;;Kelly Williams
;True;Second Class;RA-19285;Consumer;Central;3592;Acme Value Line Scissors;1,0;0,2;0,365;;Kelly Williams
;True;First Class;SA-20830;Consumer;Central;488;Apple iPhone 5S;6,0;0,2;341,994;;Kelly Williams
;True;Second Class;JF-15415;Consumer;Central;9897;Xerox 1892;2,0;0,2;22,4808;;Kelly Williams
;True;Standard Class;RW-19630;Corporate;Central;2924;Staples;1,0;0,0;3,04;;Kelly Williams
;True;Standard Class;AG-10525;Corporate;Central;7289;Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop;3,0;0,4;-121,2705;;Kelly Williams
;True;Same Day;AZ-10750;Consumer;Central;5101;Newell 333;2,0;0,2;0,3336;;Kelly Williams
;True;Same Day;AZ-10750;Consumer;Central;5102;Xerox 1966;1,0;0,2;1,8792;;Kelly Williams
;True;Same Day;AZ-10750;Consumer;Central;5103;Xerox 1967;3,0;0,2;5,4432;;Kelly Williams
;True;Standard Class;SC-20725;Consumer;Central;4781;Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back;4,0;0,3;0,0;;Kelly Williams
;True;Standard Class;SC-20725;Consumer;Central;4782;Avery Triangle Shaped Sheet Lifters, Black, 2/Pack;3,0;0,8;-2,214;;Kelly Williams
;True;Standard Class;SC-20725;Consumer;Central;4783;Acme Stainless Steel Office Snips;7,0;0,2;3,5623;;Kelly Williams
;True;Standard Class;KH-16330;Corporate;Central;4656;Eldon Portable Mobile Manager;2,0;0,2;3,9592;;Kelly Williams
;True;Standard Class;MK-17905;Corporate;Central;9285;Office Star - Mesh Screen back chair with Vinyl seat;3,0;0,0;43,2234;;Kelly Williams
;True;Standard Class;PV-18985;Home Office;Central;8314;Hon Deluxe Fabric Upholstered Stacking Chairs;3,0;0,3;-14,6388;;Kelly Williams
;True;Standard Class;PV-18985;Home Office;Central;8315;Stockwell Push Pins;2,0;0,2;0,5668;;Kelly Williams
;True;Standard Class;PV-18985;Home Office;Central;8316;Fluorescent Highlighters by Dixon;7,0;0,2;3,9004;;Kelly Williams
;True;Standard Class;PV-18985;Home Office;Central;8317;Xerox 195;3,0;0,2;5,6112;;Kelly Williams
;True;First Class;MP-17470;Home Office;Central;7630;Airmail Envelopes;5,0;0,2;113,3055;;Kelly Williams
;True;First Class;MP-17470;Home Office;Central;7631;Innergie mMini Combo Duo USB Travel Charging Kit;7,0;0,2;88,1804;;Kelly Williams
;True;First Class;MP-17470;Home Office;Central;7632;Global Stack Chair without Arms, Black;7,0;0,3;-9,093;;Kelly Williams
;True;Standard Class;JL-15505;Consumer;Central;2301;Storex DuraTech Recycled Plastic Frosted Binders;3,0;0,0;6,36;;Kelly Williams
;True;Standard Class;JL-15505;Consumer;Central;2302;Avery Durable Binders;4,0;0,0;5,6448;;Kelly Williams
;True;Standard Class;Co-12640;Consumer;Central;2967;DAX Wood Document Frame;6,0;0,6;-19,7712;;Kelly Williams
;True;Standard Class;Co-12640;Consumer;Central;2968;Staple magnet;4,0;0,2;3,0016;;Kelly Williams
;True;Standard Class;DK-12985;Consumer;Central;4058;Fellowes Super Stor/Drawer Files;5,0;0,2;-8,0775;;Kelly Williams
;True;First Class;JK-15730;Consumer;Central;7299;BPI Conference Tables;4,0;0,5;-175,26;;Kelly Williams
;True;First Class;JK-15730;Consumer;Central;7300;Dana Swing-Arm Lamps;2,0;0,6;-7,476;;Kelly Williams
;True;First Class;JK-15730;Consumer;Central;7301;Hon 4-Shelf Metal Bookcases;6,0;0,3;-30,294;;Kelly Williams
;True;First Class;JK-15730;Consumer;Central;7302;Wilson Jones Turn Tabs Binder Tool for Ring Binders;3,0;0,8;-4,9164;;Kelly Williams
;True;First Class;JK-15730;Consumer;Central;7303;Fellowes Stor/Drawer Steel Plus Storage Drawers;5,0;0,2;-66,801;;Kelly Williams
;True;Standard Class;HG-15025;Consumer;Central;5756;Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk;4,0;0,8;-8,532;;Kelly Williams
;True;Standard Class;HG-15025;Consumer;Central;5757;Hewlett Packard 610 Color Digital Copier / Printer;5,0;0,2;624,9875;;Kelly Williams
;True;First Class;RE-19450;Consumer;Central;9844;Avery 513;4,0;0,2;5,1792;;Kelly Williams
;True;First Class;RE-19450;Consumer;Central;9845;"Contract Clock, 14"", Brown";7,0;0,6;-40,0036;;Kelly Williams
;True;First Class;RE-19450;Consumer;Central;9846;Recycled Steel Personal File for Standard File Folders;3,0;0,2;9,9522;;Kelly Williams
True;True;Second Class;MC-17635;Corporate;Central;2623;Xerox 214;4,0;0,0;12,4416;Yes;Kelly Williams
;True;Standard Class;KD-16270;Consumer;Central;3325;GBC DocuBind TL300 Electric Binding System;5,0;0,8;-1480,0335;;Kelly Williams
;True;Standard Class;KD-16270;Consumer;Central;3326;Universal Recycled Hanging Pressboard Report Binders, Letter Size;1,0;0,8;-1,9744;;Kelly Williams
;True;Standard Class;KD-16270;Consumer;Central;3327;Boston Electric Pencil Sharpener, Model 1818, Charcoal Black;3,0;0,2;6,756;;Kelly Williams
;True;Standard Class;KD-16270;Consumer;Central;3328;Wirebound Message Book, 4 per Page;5,0;0,2;7,8735;;Kelly Williams
;True;Standard Class;KD-16270;Consumer;Central;3329;Xerox 1893;8,0;0,2;95,0968;;Kelly Williams
;True;Standard Class;KD-16270;Consumer;Central;3330;Geemarc AmpliPOWER60;2,0;0,2;16,704;;Kelly Williams
;True;Standard Class;KD-16270;Consumer;Central;3331;Classic Ivory Antique Telephone ZL1810;3,0;0,2;15,0735;;Kelly Williams
;True;Standard Class;BM-11650;Corporate;Central;3367;"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream";2,0;0,2;3,6288;;Kelly Williams
;True;Standard Class;BM-11650;Corporate;Central;3368;Xerox 1895;3,0;0,2;4,485;;Kelly Williams
;True;First Class;NC-18415;Consumer;Central;8372;GBC Standard Therm-A-Bind Covers;1,0;0,8;-8,4728;;Kelly Williams
;True;First Class;JL-15130;Consumer;Central;3194;Prestige Round Ring Binders;3,0;0,8;-6,0192;;Kelly Williams
;True;First Class;JL-15130;Consumer;Central;3195;Xerox 216;6,0;0,2;10,8864;;Kelly Williams
;True;Standard Class;TM-21010;Consumer;Central;2883;GBC Standard Plastic Binding Systems Combs;5,0;0,8;-13,7175;;Kelly Williams
;True;Second Class;DK-13150;Corporate;Central;181;Tenex File Box, Personal Filing Tote with Lid, Black;2,0;0,2;1,8612;;Kelly Williams
;True;Second Class;DK-13150;Corporate;Central;182;"Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB";7,0;0,2;76,6395;;Kelly Williams
;True;Standard Class;NC-18625;Corporate;Central;9546;Maxell 4.7GB DVD+R 5/Pack;2,0;0,0;0,891;;Kelly Williams
;True;Standard Class;NC-18625;Corporate;Central;9547;Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate;2,0;0,0;35,6636;;Kelly Williams
;True;Second Class;CR-12730;Consumer;Central;5800;Global Leather and Oak Executive Chair, Black;2,0;0,3;-6,0196;;Kelly Williams
;True;Standard Class;SC-20020;Consumer;Central;3506;HTC One Mini;2,0;0,2;20,1584;;Kelly Williams
;True;Standard Class;SC-20020;Consumer;Central;3507;Storex DuraTech Recycled Plastic Frosted Binders;4,0;0,8;-5,088;;Kelly Williams
;True;Standard Class;SC-20020;Consumer;Central;3508;Hon Metal Bookcases, Black;4,0;0,32;-19,8744;;Kelly Williams
;True;Standard Class;SC-20020;Consumer;Central;3509;Xerox 2;3,0;0,2;5,4432;;Kelly Williams
;True;Standard Class;SC-20020;Consumer;Central;3510;Array Parchment Paper, Assorted Colors;2,0;0,2;4,0768;;Kelly Williams
;True;Standard Class;SC-20020;Consumer;Central;3511;Okidata C331dn Printer;2,0;0,4;-97,72;;Kelly Williams
;True;Standard Class;SC-20020;Consumer;Central;3512;Safco Industrial Wire Shelving System;7,0;0,2;-127,372;;Kelly Williams
;True;Second Class;RB-19435;Consumer;Central;2152;Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive;7,0;0,0;43,5981;;Kelly Williams
;True;Standard Class;XP-21865;Consumer;Central;6327;Eldon Fold 'N Roll Cart System;1,0;0,0;4,0542;;Kelly Williams
;True;Standard Class;XP-21865;Consumer;Central;6328;Eldon ClusterMat Chair Mat with Cordless Antistatic Protection;3,0;0,0;30,0234;;Kelly Williams
;True;Standard Class;XP-21865;Consumer;Central;6329;"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red";5,0;0,0;8,9535;;Kelly Williams
;True;Standard Class;XP-21865;Consumer;Central;6330;Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter;4,0;0,1;93,5816;;Kelly Williams
;True;Standard Class;XP-21865;Consumer;Central;6331;Fellowes Bases and Tops For Staxonsteel/High-Stak Systems;2,0;0,0;15,9792;;Kelly Williams
;True;Standard Class;XP-21865;Consumer;Central;6332;Panasonic KP-4ABK Battery-Operated Pencil Sharpener;3,0;0,0;12,7368;;Kelly Williams
;True;Standard Class;XP-21865;Consumer;Central;6333;Ultra Door Push Plate;3,0;0,0;4,8609;;Kelly Williams
;True;Standard Class;XP-21865;Consumer;Central;6334;Storex Dura Pro Binders;5,0;0,0;13,365;;Kelly Williams
;True;First Class;CA-11965;Corporate;Central;8150;Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders;2,0;0,0;5,0196;;Kelly Williams
;True;First Class;CA-11965;Corporate;Central;8151;Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray;2,0;0,0;39,7488;;Kelly Williams
;True;Standard Class;GW-14605;Consumer;Central;8310;Recycled Steel Personal File for Hanging File Folders;3,0;0,2;8,5845;;Kelly Williams
;True;Standard Class;GW-14605;Consumer;Central;8311;Bevis Round Conference Room Tables and Bases;3,0;0,3;-43,0296;;Kelly Williams
;True;Second Class;GA-14725;Consumer;Central;9255;Global Value Mid-Back Manager's Chair, Gray;1,0;0,0;15,2225;;Kelly Williams
;True;Second Class;GA-14725;Consumer;Central;9256;Avery 483;3,0;0,0;6,8724;;Kelly Williams
;True;Second Class;GA-14725;Consumer;Central;9257;Wilson Jones Turn Tabs Binder Tool for Ring Binders;2,0;0,0;4,4344;;Kelly Williams
;True;Second Class;GA-14725;Consumer;Central;9258;"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle";3,0;0,0;53,2704;;Kelly Williams
;True;Second Class;GA-14725;Consumer;Central;9259;VariCap6 Expandable Binder;3,0;0,0;24,393;;Kelly Williams
;True;Second Class;GA-14725;Consumer;Central;9260;Fellowes Neat Ideas Storage Cubes;2,0;0,0;2,5984;;Kelly Williams
True;True;Standard Class;LF-17185;Consumer;Central;9775;GBC DocuBind P400 Electric Binding System;8,0;0,8;-3701,8928;Yes;Kelly Williams
True;True;Standard Class;LF-17185;Consumer;Central;9776;DAX Clear Channel Poster Frame;3,0;0,6;-10,0602;Yes;Kelly Williams
True;True;Standard Class;LF-17185;Consumer;Central;9777;GBC Premium Transparent Covers with Diagonal Lined Pattern;4,0;0,8;-26,8544;Yes;Kelly Williams
True;True;Standard Class;LF-17185;Consumer;Central;9778;Microsoft Natural Keyboard Elite;9,0;0,2;-26,946;Yes;Kelly Williams
True;True;Standard Class;LF-17185;Consumer;Central;9779;GBC Instant Index System for Binding Systems;5,0;0,8;-13,32;Yes;Kelly Williams
